Entity,Code,Year,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh,Other renewables (including geothermal and biomass) - TWh.1,Biofuels consumption - TWh.1,Solar consumption - TWh.1,Wind consumption - TWh.1,Hydro consumption - TWh.1,Nuclear consumption - TWh.1,Gas consumption - TWh.1,Coal consumption - TWh.1,Oil consumption - TWh.1
Hungary,HUN,2012.0,2.1038477470973875,0.7119313408733408,0.0087351958962859,0.8420525349197013,0.2325746934799882,16.547649208693976,38.78674844304249,12.087432699092265,28.67902813690456,5.2830977,1.7877733,0.021935472,2.1145284,0.5840322,41.55379,97.39972,30.353474,72.01762
Hungary,HUN,2013.0,2.4567651716656704,0.6627208021569367,0.0286234070812036,0.821954109524601,0.2438709489194577,16.886188443228637,38.14520860339496,11.164837119936914,29.589831394091625,5.8481183,1.5775499,0.06813556,1.9565911,0.58051383,40.19612,90.80139,26.576935,70.43605
Hungary,HUN,2014.0,2.8483069788258275,0.9136483985586832,0.0761784476053104,0.7464809597664526,0.3422347798720546,17.07348387520959,34.07752935943569,11.025815937413336,32.896321263313055,6.786626,2.1769388,0.18150945,1.778631,0.8154386,40.68078,81.19611,26.271076,78.38166
Hungary,HUN,2015.0,2.747913516798532,0.8046065815657735,0.1512546408884963,0.7434003186095102,0.2510183200264974,16.299692453016394,34.698368711532915,10.845332172609794,33.45841328495208,6.898353,2.0198817,0.37970915,1.8662297,0.63015556,40.918694,87.10667,27.226086,83.99389
Hungary,HUN,2016.0,2.5875498742948007,0.8446820924796813,0.2556596992083284,0.7166853901551249,0.2713764818141663,16.1414214093448,36.54173208737237,9.9831814391348,32.65771152619594,6.611055,2.1581187,0.6531972,1.8310938,0.69335276,41.24049,93.36222,25.506508,83.43875
Hungary,HUN,2017.0,2.551929051751855,0.7038790030099981,0.3448989661668989,0.7490928777915815,0.2174148185789793,15.26567063059318,36.889641272188015,9.708482959338602,33.568990420580896,6.8721776,1.8955,0.9287903,2.017258,0.58548385,41.10945,99.341385,26.144308,90.39909
Hungary,HUN,2018.0,2.71375245233246,0.8221611867231621,0.613623379774273,0.592161157213855,0.2165729445534587,14.728251810297442,35.48055190489474,9.10701791831335,35.725907245897275,7.3597665,2.2297223,1.6641624,1.6059563,0.5873514,39.943398,96.22417,24.698467,96.88958
Hungary,HUN,2019.0,2.6026789733097133,0.8492815543596487,1.435488695997785,0.6990455831611254,0.2100013728785457,14.987669619430992,35.810363717591954,7.78012819081445,35.625342292455784,7.154569,2.3346112,3.9460506,1.9216238,0.577278,41.199978,98.44,21.386988,97.93139
Hungary,HUN,2020.0,2.559683437604892,1.1923406768109228,2.3889725962045483,0.6363469139746517,0.2370513121003739,14.967572173957654,37.70604073195567,7.248617640609093,33.06337451678219,6.919523,3.2232223,6.458045,1.7202194,0.6408144,40.461433,101.92972,19.594992,89.379326
Hungary,HUN,2021.0,2.518657937107583,1.1590706311203711,3.4980153683418624,0.6118761171888786,0.1953580799300247,14.13944436612243,38.07037471000216,5.612851025375736,34.19435176481096,7.151939,3.2912776,9.932906,1.7374732,0.55473554,40.15013,108.104,15.938158,97.09771
Hungary,HUN,2022.0,2.5597403594938464,1.3158341921189696,4.620292137888836,0.5955997729533588,0.1737979567107677,14.814939156495823,34.420943146179404,5.419619745575531,36.07923353258345,6.83494,3.5135,12.336962,1.5903522,0.46406996,39.558395,91.909744,14.471302,96.33766
Hungary,HUN,2023.0,1.9057290770384567,1.4696373314461406,6.713215996227514,0.6617404041439361,0.2279082060274301,15.687343466136562,32.35969700629527,3.991812120201796,36.9829163924829,4.8202167,3.717197,16.979935,1.6737595,0.57645494,39.67846,81.848335,10.096608,93.54198
Ireland,IRL,2000.0,0.1749731112641278,0.0,0.0,0.4162907864256733,1.4431090650674765,0.0,23.09913650793693,17.547997357613657,57.31849317169215,0.30331388,0.0,0.0,0.7216353,2.501613,0.0,40.042088,30.419252,99.36095
Ireland,IRL,2001.0,0.1690798986094017,0.0,0.0,0.5357924661005857,0.9559127295867385,0.0,22.800620414375903,17.394580507817317,58.144013983510064,0.30969945,0.0,0.0,0.98139775,1.7509216,0.0,41.76333,31.861221,106.500946
Ireland,IRL,2002.0,0.1426023391836727,0.0,0.0,0.6245860595111677,1.467834994308666,0.0,23.63785064496157,16.889635449034422,57.237490513000495,0.258615,0.0,0.0,1.1327116,2.661977,0.0,42.86818,30.630024,103.80246
Ireland,IRL,2003.0,0.1552567990935645,0.0,0.0,0.7446189000894138,0.9806209799485408,0.0,24.061660317975587,16.765564611027163,57.29227839186574,0.2745789,0.0,0.0,1.3168933,1.734274,0.0,42.55417,29.650684,101.32407
Ireland,IRL,2004.0,0.1929525088746262,0.0,0.0,1.0466854522633078,1.0065544121328125,0.0,23.5550821970046,15.35938104218919,58.83934438753546,0.34801278,0.0,0.0,1.8878216,1.8154405,0.0,42.48439,27.702469,106.12375
Ireland,IRL,2005.0,0.221017656843951,0.0047525753399474,0.0,1.6922801996013084,0.9605781480401232,0.0,21.489423907376967,16.35965086235908,59.27229665043862,0.41589776,0.008943111,0.0,3.1844313,1.8075583,0.0,40.437508,30.784609,111.53505
Ireland,IRL,2006.0,0.2110494183354305,0.0081255837897174,0.0,2.3758759834380867,1.0606841498280946,0.0,23.62580078457453,14.293998549167464,58.42446553086666,0.41005722,0.015787555,0.0,4.6161942,2.06085,0.0,45.90361,27.77244,113.51547
Ireland,IRL,2007.0,0.2750778112430331,0.1173638652433399,0.0,2.806813058177729,0.9551909187195298,0.0,25.255142918605223,13.744455842750847,56.845955585260285,0.54279554,0.2315875,0.0,5.538526,1.8848244,0.0,49.83455,27.12116,112.17092
Ireland,IRL,2008.0,0.3396086923465123,0.3146545813282118,0.0,3.449195090093118,1.3856081601835697,0.0,26.584850347236173,13.514508463442404,54.41157466537001,0.66692024,0.6179156,0.0,6.7734957,2.7210438,0.0,52.20707,26.53966,106.85292
Ireland,IRL,2009.0,0.4543160895081394,0.5004352378875683,0.0006708334991248,4.673849068042651,1.4258881633505662,0.0,28.058997105993058,13.137221658214411,51.74862184350448,0.80237466,0.8838264,0.0011847694,8.254557,2.5182831,0.0,49.555428,23.20185,91.39404
Ireland,IRL,2010.0,0.5640613490806157,0.5884057662361637,0.0007411491460164,4.382330476985922,0.9328148103645836,0.0,30.663205125840665,12.954079947951731,49.91436137439431,1.0057238,1.04913,0.0013214721,7.813714,1.6632128,0.0,54.672626,23.09718,88.99752
Ireland,IRL,2011.0,0.6301416867028021,0.625936688364251,0.0008783033095113,7.0984565500123,1.145005453941866,0.0,28.24479088635308,13.312961895405598,48.94182853591059,1.0728897,1.0657302,0.0014954138,12.08595,1.9495053,0.0,48.09005,22.66687,83.32917
Ireland,IRL,2012.0,0.8374226924672489,0.5887313274798508,0.0010575681656126,6.567471303986137,1.3136726823245524,0.0,28.007267823908062,15.701709445355185,46.98266715631336,1.4024199,0.98594,0.0017710944,10.998451,2.199989,0.0,46.903374,26.29543,78.681206
Ireland,IRL,2013.0,0.9304972855558488,0.7130741483247103,0.001155370482139,7.503000810563405,0.9902460657905822,0.0,27.074466246142087,14.421432208604823,48.3661278645364,1.5352958,1.1765534,0.0019063306,12.379752,1.6338797,0.0,44.67215,23.79498,79.802826
Ireland,IRL,2014.0,1.0402829442386603,0.8059815149682613,0.0015577888829901,8.463797380860704,1.1666834733848936,0.0,26.303190001704564,14.213003596868967,48.00550329909096,1.7118171,1.326267,0.0025633888,13.927435,1.919813,0.0,43.282696,23.387928,78.99451
Ireland,IRL,2015.0,0.874150297521668,0.8159792500610121,0.0025032795665512,10.179853380583909,1.2488172221858127,0.0,25.16412974122279,14.665610662597594,47.04895616626066,1.5202608,1.4190938,0.004353528,17.704086,2.1718552,0.0,43.763687,25.5054,81.82424
Ireland,IRL,2016.0,1.1936930657419096,0.7184745121719253,0.0069741874505589,9.059722061556268,1.0037177466247984,0.0,27.09049073525698,13.490819976473794,47.43610771472377,2.168196,1.3050202,0.01266775,16.455866,1.8231293,0.0,49.20653,24.504408,86.16183
Ireland,IRL,2017.0,1.286746555290735,1.0207348104045126,0.0144151248563244,10.86100125454906,1.0090628791392784,0.0,27.515410622121763,11.438699873877209,46.85392887976111,2.3470585,1.8618463,0.026293555,19.810743,1.8405564,0.0,50.18881,20.86448,85.46276
Ireland,IRL,2018.0,1.452252228113095,0.9585263784591728,0.0253316038030388,12.25823643372389,0.984785756044245,0.0,27.9423920237598,8.797482993306387,47.58099258279038,2.7080777,1.7874057,0.04723694,22.858465,1.8363727,0.0,52.10539,16.405048,88.72634
Ireland,IRL,2019.0,1.4563779756936108,1.1625464681332796,0.0467953067969245,14.096547766349042,1.247346929606579,0.0,28.372790578270344,6.266482159030021,47.3511128161202,2.7286484,2.17813,0.087675,26.411085,2.3370109,0.0,53.158844,11.740789,88.71635
Ireland,IRL,2020.0,1.674765265729825,1.1470398219704323,0.0793077544737284,17.226646107659892,1.3911105757813629,0.0,30.14641984282521,5.713078355906374,42.62163227565317,2.9488719,2.0196702,0.1396425,30.332115,2.449422,0.0,53.08083,10.0594015,75.046776
Ireland,IRL,2021.0,1.769934738668082,1.15037158490473,0.115805645944168,14.258809852939576,1.09280228845223,0.0,28.411195489419672,7.646679759797711,45.55440063987383,3.1760771,2.0642958,0.2078086,25.586864,1.96099,0.0,50.982754,13.721661,81.74555
Ireland,IRL,2022.0,1.7394401740469152,1.3923673375594778,0.2079012540696735,15.71348162115885,0.983038837666194,0.0,27.961789625903556,5.940926080595368,46.06105506899998,3.234785,2.589344,0.38662776,29.221893,1.828128,0.0,51.999706,11.048163,85.65837
Ireland,IRL,2023.0,1.6598688396067314,2.051114331519268,0.5965886933712415,16.653443492583836,1.3417901282374551,0.0,26.68320147881899,4.176149675273273,46.8378433605892,3.0004907,3.7077324,1.0784339,30.103886,2.4255102,0.0,48.234352,7.5490894,84.66724
Italy,ITA,2000.0,0.8479286588068571,0.0,0.0025354264639403,0.0793024729867224,6.22587708302818,0.0,32.33410267769856,6.934748402798722,53.57550527821701,17.80044,0.0,0.05322583,1.664785,130.69891,0.0,678.785,145.58014,1124.7026
Italy,ITA,2001.0,0.8844152918686929,0.0,0.0026611240211473,0.1651295004473942,6.556299826058166,0.0,32.4497647798168,7.375151738266528,52.566577739521286,18.550936,0.0,0.055818055,3.463652,137.5208,0.0,680.64575,154.69652,1102.6033
Italy,ITA,2002.0,1.0420071566379034,0.0,0.0029421602218359,0.196704320167126,5.536722535142574,0.0,32.44908196348872,7.664488264280657,53.10805360006117,21.708677,0.0,0.061295554,4.0980434,115.34942,0.0,676.0286,159.67827,1106.4277
Italy,ITA,2003.0,1.1922602016542456,0.0,0.0032376759642781,0.1966885844812261,4.94689351707296,0.0,34.670070438748425,8.014712176950898,50.97613740512796,25.631025,0.0,0.069603056,4.2283807,106.34755,0.0,745.3318,172.29904,1095.8771
Italy,ITA,2004.0,1.2971719459884772,0.1253137302387632,0.0038028224835689,0.242200824126215,5.551867223741981,0.0,35.19505533381323,8.783206976844545,48.80138114276322,28.50561,2.753794,0.083567776,5.322411,122.00338,0.0,773.4183,193.01271,1072.42
Italy,ITA,2005.0,1.3429739504200813,0.0878428807701564,0.0040343525985647,0.3049189404077398,4.693773670398804,0.0,37.61825027536663,8.705081157065154,47.24312477297287,29.54878,1.9327627,0.08876583,6.708978,103.27474,0.0,827.69543,191.53352,1039.4667
Italy,ITA,2006.0,1.4336049628389451,0.0994573635292802,0.0045473107264523,0.3860016811695259,4.806377182051792,0.0,37.01199782004717,8.854121092539014,47.40389258709782,31.396915,2.1781833,0.09958917,8.453697,105.2629,0.0,810.5877,193.91122,1038.1772
Italy,ITA,2007.0,1.4846806674472055,0.0920410577772923,0.0051332328051153,0.5309605334225451,4.319154752070481,0.0,37.91655840417158,8.837144823960974,46.8143265283448,31.895386,1.9773175,0.11027721,11.406622,92.788376,0.0,814.5612,189.84833,1005.7119
Italy,ITA,2008.0,1.6065817041815291,0.3779912848658241,0.0256801839782302,0.6467948479769364,5.538271736833348,0.0,38.28368815194832,8.698350372056414,44.8226417181594,33.92948,7.982817,0.5423411,13.659693,116.96304,0.0,808.51514,183.7009,946.61163
Italy,ITA,2009.0,1.9495011897674124,0.6534854077110467,0.0958898760350494,0.9267466470406668,6.959877480528987,0.0,37.69201760452323,7.294367081512217,44.4281147128814,38.438423,12.884808,1.890666,18.272715,137.22829,0.0,743.1756,143.82344,875.9916
Italy,ITA,2010.0,2.182568491070456,0.7788746996282018,0.2597012607376173,1.2436415696548864,6.966022949948961,0.0,38.86121065368925,7.80797141353517,41.90000896173545,44.453087,15.863596,5.2894206,25.329655,141.87927,0.0,791.499,159.02751,853.3912
Italy,ITA,2011.0,2.479951471668117,0.7844223478854064,1.4906362149650956,1.3609406440456884,6.327095462833191,0.0,37.146804311321176,8.922811765085113,41.48733778219621,49.54726,15.672072,29.781607,27.190403,126.40983,0.0,742.16064,178.26997,828.8807
Italy,ITA,2012.0,2.807447723715956,0.8999395344540642,2.6605364936250417,1.891138019915644,5.906676420698132,0.0,36.70837728363903,9.400454616356887,39.72542990759524,54.573338,17.49372,51.717564,36.761402,114.81854,0.0,713.5658,182.7333,772.2136
Italy,ITA,2013.0,3.731603610304686,0.7902242482449999,3.1657134673779663,2.184469218662096,7.738684440496508,0.0,35.90897390558792,8.468906056932822,38.011425052393015,69.35559,14.687109,58.837955,40.600548,143.8312,0.0,667.40424,157.4031,706.4804
Italy,ITA,2014.0,4.265847978756604,0.7119026349304445,3.429015029521868,2.3332594769045096,8.999734661138751,0.0,33.46247430917867,8.707125498158941,38.09064041141021,75.177895,12.546003,60.43022,41.1195,158.60413,0.0,589.7159,153.44742,671.279
Italy,ITA,2015.0,4.292459806139375,0.8533242531829591,3.4044451268857205,2.202720001174543,6.757413199129029,0.0,35.44006548670786,7.901595749349997,39.14797637743053,77.898094,15.485837,61.782707,39.97421,122.631226,0.0,643.1542,143.39546,710.4441
Italy,ITA,2016.0,4.304775338186978,0.8453388936841996,3.247873940844745,2.599072013764223,6.234705143689238,0.0,37.07375287346758,7.010818824126965,38.68366297223607,78.43006,15.401496,59.17404,47.353313,113.59206,0.0,675.4584,127.73232,704.78986
Italy,ITA,2017.0,4.215436122829476,0.8469573457848725,3.519907557995163,2.561760958444692,5.226752494323942,0.0,38.83565266261967,6.071437606764956,38.72209525123723,77.69557,15.610445,64.87614,47.216343,96.33535,0.0,715.7879,111.903915,713.6949
Italy,ITA,2018.0,4.134544110331434,0.8620241866647065,3.233409231298762,2.5286871232834267,6.968833697719006,0.0,37.339548715867984,5.533283228121215,39.39966970671347,76.63957,15.9788265,59.935772,46.87276,129.1771,0.0,692.14087,102.56716,730.3281
Italy,ITA,2019.0,4.276543594515292,0.5143769069120127,3.431787726879927,2.926643953414129,6.715620428547314,0.0,38.90543855840635,4.261173358262731,38.96841547306224,77.81409,9.359374,62.443287,53.251915,122.19445,0.0,707.9061,77.53442,709.052
Italy,ITA,2020.0,4.713299555560126,0.8006890530283258,3.965198931423775,2.9827187402282687,7.572824319413645,0.0,40.93626199256588,3.586815227388763,35.44219218039123,77.86193,13.227081,65.50359,49.273388,125.1002,0.0,676.2516,59.252834,585.49164
Italy,ITA,2021.0,4.281715872861325,0.7815153339793999,3.7045312533757833,3.0962033754958767,6.715204132641662,0.0,40.92105359642733,3.685488465878081,36.81428796934053,75.72716,13.822014,65.518974,54.759983,118.76625,0.0,723.73676,65.18218,651.1038
Italy,ITA,2022.0,4.1225801854197,0.7189575288899488,4.266927517908276,3.10962303430044,4.308820690106745,0.0,37.9449838438437,5.027475731239166,40.50063146829204,70.83629,12.3534975,73.31654,53.43114,74.03637,0.0,651.9902,86.38467,695.90265
Italy,ITA,2023.0,3.683125531490953,0.8592541775807436,4.911985283524182,3.701264912650112,6.122549789906655,0.0,35.48287244582635,3.646383535543754,41.59256432347725,60.824406,14.19002,81.11822,61.123966,101.1099,0.0,585.9764,60.217636,686.87396
Latvia,LVA,2000.0,0.0,0.0,0.0,0.0391610762520261,22.079019125776632,0.0,33.72861015089815,4.053877008003075,40.09933263907012,0.0,0.0,0.0,0.014784943,8.3357525,0.0,12.73396,1.530508,15.139174
Latvia,LVA,2001.0,0.0235503312560039,0.0,0.0,0.0216733868149262,20.466905266581342,0.0,32.55987065001981,3.512070494757126,43.41592987057079,0.009576611,0.0,0.0,0.008813362,8.322753,0.0,13.24029,1.4281639,17.654846
Latvia,LVA,2002.0,0.0778158019155327,0.0,0.0,0.0782674644782189,17.53188778322767,0.0,36.77448807970092,2.806683423735741,42.73085744694191,0.03192194,0.0,0.0,0.032107223,7.192008,0.0,15.085792,1.15137,17.52924
Latvia,LVA,2003.0,0.1890795205031765,0.0,0.0,0.3435584975202141,16.21883832409992,0.0,37.03303075002288,2.54880063752586,43.66669227032796,0.07661278,0.0,0.0,0.13920583,6.571681,0.0,15.005345,1.0327438,17.693226
Latvia,LVA,2004.0,0.2662763482444261,0.0,0.0,0.3099525108721207,19.666185429519675,0.0,36.35596860400167,1.7155638587918756,41.68605324857023,0.121303886,0.0,0.0,0.14120084,8.959056,0.0,16.562193,0.78153604,18.990347
Latvia,LVA,2005.0,0.2855175291470152,0.0656619167916213,0.0,0.286599460047708,20.281469276569293,0.0,34.26271468584869,2.0036473312580005,42.81438980033767,0.1340725,0.030833334,0.0,0.13458055,9.523714,0.0,16.088987,0.94086695,20.104658
Latvia,LVA,2006.0,0.3081594232311456,0.0795672073146069,0.0,0.2938450717968686,17.23465333895382,0.0,37.330865884127896,2.2636817415914976,42.48922733298416,0.13726471,0.035441946,0.0,0.13088861,7.676902,0.0,16.62844,1.008321,18.92615
Latvia,LVA,2007.0,0.2919305753107626,0.0447578384002133,0.0,0.3263148573100605,16.826767530829503,0.0,35.03229395347577,2.714653323691577,44.76328192098212,0.1340725,0.020555556,0.0,0.14986388,7.727888,0.0,16.088987,1.246736,20.558056
Latvia,LVA,2008.0,0.3106407678702044,0.0444513124882803,0.0,0.3524508377302236,18.89258565741542,0.0,34.07605993255609,2.68690157379778,43.63690991814199,0.14364916,0.020555556,0.0,0.16298333,8.736471,0.0,15.757743,1.2425,20.178953
Latvia,LVA,2009.0,0.3496648188479974,0.1148504047253047,0.0,0.3059057988576816,22.031574868224038,0.0,32.979100153527185,2.268711102738503,41.950192853079294,0.15322582,0.050328333,0.0,0.13405028,9.654406,0.0,14.451696,0.9941667,18.382898
Latvia,LVA,2010.0,0.424171102310865,0.6293678496789067,0.0,0.2738141386727677,19.6699173906703,0.0,34.69732906629895,2.5524041135907662,41.75299633877744,0.21068555,0.31260666,0.0,0.13600333,9.770037,0.0,17.234144,1.2677777,20.73869
Latvia,LVA,2011.0,0.8640022450387898,0.6419331061273984,0.001244428845163,0.4417724377275556,17.963342158268016,0.0,34.23947935826122,2.9020777861699947,42.94614847956187,0.38306445,0.28460777,0.00055173057,0.19586444,7.964236,0.0,15.180432,1.2866666,19.040625
Latvia,LVA,2012.0,2.0002173771175435,0.5421039376290153,0.0011931101310405,0.6442802888158206,22.072579088432978,0.0,31.050971273094262,2.320720249660864,41.36793467511846,0.9193547,0.24916582,0.0005483861,0.29612887,10.145162,0.0,14.271877,1.0666666,19.013836
Latvia,LVA,2013.0,3.622529535124937,0.5632562885361296,0.001232197885332,0.7331580503401055,17.940808335745068,0.0,31.788390303417707,1.9101799910317936,43.44044529791894,1.6024864,0.24916582,0.0005450833,0.3243247,7.936416,0.0,14.062125,0.845,19.216606
Latvia,LVA,2014.0,5.241021560583079,0.6871568233282447,0.0013297002209946,0.6714987781156478,13.257115087973656,0.0,31.014489006693413,1.7097168548599768,47.41767218822499,2.1355846,0.27999914,0.00054181943,0.27361888,5.4019413,0.0,12.637625,0.69666666,19.32151
Latvia,LVA,2015.0,5.880386762624195,0.6817664797195668,0.0012901813445055,0.9482833279762258,12.050293590958,0.0,30.52654231578533,1.3048601474200718,48.60657719417209,2.454805,0.28460777,0.00053859444,0.39586693,5.030472,0.0,12.7435,0.5447222,20.291126
Latvia,LVA,2016.0,5.90389704469602,0.3329551436833404,0.0022980834978583,0.7820710142562308,15.214284967577932,0.0,29.65421587670864,1.069308726337067,47.04096914324292,2.6271842,0.14816222,0.0010226277,0.34801498,6.770228,0.0,13.195875,0.47583333,20.932833
Latvia,LVA,2017.0,6.065547226345423,0.2566178027050758,0.0023907939123755,0.8150441689959212,23.802655447553835,0.0,24.42696237085295,0.9805959406644412,43.65018624896998,2.970793,0.12568666,0.0011709667,0.39919358,11.658101,0.0,11.963875,0.48027778,21.379055
Latvia,LVA,2018.0,6.915107361907512,1.011536132583403,0.0077310678611786,0.7411521800175221,14.76723139628362,0.0,31.483499891175462,1.2937399192300951,43.78000205094121,3.012531,0.44067052,0.003368,0.32287914,6.4332685,0.0,13.715625,0.56361115,19.072533
Latvia,LVA,2019.0,6.602813728814485,0.9277900784370764,0.0184424179318644,0.9053589509297324,12.390290314789034,0.0,29.25893542695664,1.0631063277242216,48.83326275441694,2.960514,0.4159947,0.008269056,0.40593722,5.555454,0.0,13.118875,0.47666666,21.895447
Latvia,LVA,2020.0,6.756579510102411,1.3695478686989682,0.0311556405193132,1.136709781729683,16.7319003434938,0.0,26.26619459135121,0.7002551141034941,47.00765715000112,2.7606118,0.5595716,0.012729611,0.46443832,6.836341,0.0,10.731875,0.28611112,19.206448
Latvia,LVA,2021.0,6.453982311315758,1.318219397849197,0.0417254505168127,0.8682475063476155,16.6226262649093,0.0,27.18696951479074,0.5252501145429047,46.98297943972765,2.7510226,0.5618936,0.017785555,0.3700922,7.085427,0.0,11.588499,0.22388889,20.026587
Latvia,LVA,2022.0,6.648657590799176,0.5582119040792525,0.2796943611107509,1.2887163727588176,18.633323856773792,0.0,21.063714009726805,0.4274067144136494,51.10027519033775,2.5580666,0.21477166,0.10761222,0.49583277,7.169159,0.0,8.10425,0.16444445,19.660797
Latvia,LVA,2023.0,4.95746380899483,0.3951618953287197,0.3034604059611536,1.725574942189637,24.534248128816014,0.0,19.06694001702641,0.2233049773242225,48.79384582435902,1.9945164,0.15898389,0.12209,0.6942436,9.870765,0.0,7.671125,0.08984139,19.631031
Lithuania,LTU,2000.0,0.0,0.0,0.0,0.0,1.2781198702240038,30.432432354001023,30.58373565985692,1.3674749495867855,36.33823716633125,0.0,0.0,0.0,0.0,1.0033064,23.889038,24.007809,1.0734489,28.525013
Lithuania,LTU,2001.0,0.0070664529217028,0.0,0.0,0.0,1.0584045155975872,35.452258632615816,27.63321060749887,1.078708118765249,34.770351672600775,0.0063844165,0.0,0.0,0.0,0.95624995,32.030495,24.966122,0.9745939,31.414404
Lithuania,LTU,2002.0,0.0130325267536102,0.0,0.0,0.0,1.0522248624020536,40.42844620893396,25.7630829339897,1.6036642002223598,31.139549267698317,0.012768805,0.0,0.0,0.0,1.0309324,39.61035,25.24175,1.571213,30.50942
Lithuania,LTU,2003.0,0.0218579024104234,0.0,0.0,0.0,0.9222604608119664,42.15103298602267,26.78314538329066,1.985158662904957,28.136544604559315,0.022345414,0.0,0.0,0.0,0.94283026,43.091156,27.380508,2.029435,28.764093
Lithuania,LTU,2004.0,0.0185294074891305,0.0099430339524504,0.0,0.0033453469225179,1.1722689727065303,40.39918350440594,26.422352133083663,1.8980798862422137,30.07629771519755,0.019153222,0.010277778,0.0,0.003457972,1.2117348,41.75927,27.311892,1.961981,31.088852
Lithuania,LTU,2005.0,0.0236864963755874,0.0405750592598343,0.0,0.0054634698082914,1.3679935791656748,30.109574288674036,30.53518873310709,2.2782116164429183,35.63930675716658,0.022345414,0.03827778,0.0,0.005154139,1.2905405,28.40483,28.806347,2.1492238,33.62148
Lithuania,LTU,2006.0,0.0889639620570347,0.2497077751898055,0.0,0.0434557790572035,1.2595864384208404,26.33254549377592,31.82195066422001,3.2541491421797413,36.94964074509944,0.079804994,0.224,0.0,0.038981944,1.1299102,23.621572,28.545835,2.9191298,33.145622
Lithuania,LTU,2007.0,0.1739594354819275,0.6227123230689412,0.0,0.3027608710276128,1.20020014207125,26.924920761542165,33.94346595105946,2.9282858511639014,33.90369466458475,0.17237917,0.61705554,0.0,0.30001056,1.1892974,26.680332,33.63512,2.901685,33.59571
Lithuania,LTU,2008.0,0.225156319413797,0.7289560501963737,0.0,0.3765842213841206,1.1544563354011768,27.271345489418223,30.86231866308463,2.5167769110073253,36.86440601009435,0.22026221,0.7131111,0.0,0.3683986,1.1293625,26.678562,30.19148,2.462071,36.063103
Lithuania,LTU,2009.0,0.3616738954421428,0.6645525568287342,0.0,0.4891977213362076,1.3162114492608343,32.30537727711102,28.18261370173946,2.174153643331773,34.506219754949825,0.32560474,0.5982778,0.0,0.44041082,1.1849478,29.083614,25.372007,1.9573288,31.06497
Lithuania,LTU,2010.0,0.7088629718631839,0.7854369086492835,0.0,0.9391955700389382,2.264131661195338,0.0,43.78064173423807,3.636674744936904,47.88505640907829,0.4692539,0.5199444,0.0,0.62172973,1.4988124,0.0,28.981958,2.40741,31.699003
Lithuania,LTU,2011.0,0.7295469057211387,0.7609918477152127,0.0004015691458502,1.907452623974439,1.927129640292826,0.0,46.0277574710968,4.057986671939825,44.58873327011391,0.5011761,0.5227778,0.00027586555,1.3103608,1.3238783,0.0,31.619642,2.787711,30.631077
Lithuania,LTU,2012.0,1.013965714590796,1.024552913646884,0.0091888399292378,2.157781892199205,1.6871529361734123,0.0,44.98536745812163,3.9601762692085054,45.16181397613033,0.6959005,0.70316666,0.0063064443,1.4809194,1.1579194,0.0,30.87416,2.7179308,30.995258
Lithuania,LTU,2013.0,1.7970635219745312,1.0573998829618183,0.192537456105687,2.5902328884111694,2.239968734563585,0.0,39.69371521955559,4.931454455063066,47.49762784136455,1.139617,0.67055553,0.12209861,1.6426094,1.4204876,0.0,25.171972,3.127307,30.120863
Lithuania,LTU,2014.0,2.085209018305831,1.2009813156749198,0.3231199019259707,2.828848045693192,1.7625525784721845,0.0,39.24071089395192,4.322920363898501,48.23565788207749,1.2762433,0.7350555,0.19776416,1.7313844,1.0787628,0.0,24.01711,2.645825,29.522429
Lithuania,LTU,2015.0,2.223160800869724,1.2322130676136616,0.3078895073382013,3.403583701067157,1.4684596602832918,0.0,37.49304959070707,3.3087449357411005,50.5628987363798,1.4253192,0.78999996,0.197395,2.1821153,0.94146305,0.0,24.037651,2.121312,32.41703
Lithuania,LTU,2016.0,2.1335950774589194,1.0045852450083954,0.2708547318003383,4.626523095552135,1.8487360182807373,0.0,32.587591187767,3.2699552289905816,54.25815941514188,1.4023352,0.6602777,0.17802306,3.040847,1.2151076,0.0,21.41865,2.1492238,35.661934
Lithuania,LTU,2017.0,2.3247846522135585,1.204960958142565,0.2617023274028934,5.248669925240982,2.318374262049566,0.0,32.23251419206919,3.331735356648988,53.077258326232254,1.6075941,0.83323336,0.18096778,3.6294677,1.6031613,0.0,22.28886,2.3039029,36.70305
Lithuania,LTU,2018.0,2.4424132208814395,1.2741477068934373,0.3228431816045623,4.268538224887742,1.606759741037046,0.0,31.544379962324232,3.464282625330429,55.07663533704111,1.733367,0.9042555,0.22912,3.0293577,1.1403084,0.0,22.38687,2.458582,39.08758
Lithuania,LTU,2019.0,2.410980948237953,1.2365470510472751,0.340151181456917,5.5984955171743005,1.2896630253077337,0.0,30.555862477093896,3.2700411607138054,55.29825863896812,1.7020832,0.87296665,0.24013695,3.9523768,0.910465,0.0,21.57156,2.308555,39.03898
Lithuania,LTU,2020.0,2.6979193759312308,1.7000385158955824,0.4812128654672524,5.797343940523151,1.122705377116159,0.0,33.57993217557426,2.5627715025892464,52.05807624690311,1.8964885,1.1950333,0.3382661,4.075213,0.78919995,0.0,23.60484,1.801487,36.593956
