STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SI,Slovenia,2021,,10.8,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SI,Slovenia,2022,,10.1,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SI,Slovenia,2023,,8.4,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2004,,3.6,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2005,,3.2,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2006,,3.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2007,,4.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2008,,4.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2009,,7.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2010,,9.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2011,,8.1,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2012,,7.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2013,,11.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2014,,15.2,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2015,,15.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2016,,16.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2017,,18.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2018,,19.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2019,,22.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2020,,21.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2021,,22.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2022,,25.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2023,,22.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2006,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2007,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2008,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2009,,52.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2010,,57.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2011,,71.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2012,,93.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2013,,112.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2014,,91.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2015,,82.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2016,,85.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2017,,90.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2018,,97.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2019,,97.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2020,,92.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2021,,92.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2022,,106.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2023,,122.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2004,,218.7,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2005,,236.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2006,,251.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2007,,251.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2008,,261.4,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2009,,288.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2010,,296.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2011,,231.7,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2012,,186.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2013,,198.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2014,,208.3,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2015,,233.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITEDU(1.0),Employed persons with ICT education by educational attainment level,A,Annual,THS,Thousand,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2016,,272.8,,,,,
