DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany,2014,16852810,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany,2015,17088711,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany,2016,17300178,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany,2017,17509705,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany,2018,17709711,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany,2019,17883532,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany,2020,18090682,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany,2021,18271636,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany,2022,18436499,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany,2023,18660026,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany including former GDR,2014,16852810,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany including former GDR,2015,17088711,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany including former GDR,2016,17300178,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany including former GDR,2017,17509705,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany including former GDR,2018,17709711,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany including former GDR,2019,17883532,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany including former GDR,2020,18090682,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany including former GDR,2021,18271636,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany including former GDR,2022,18436499,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Germany including former GDR,2023,18660026,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Denmark,2014,1026734,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Denmark,2015,1051129,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Denmark,2016,1074422,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Denmark,2017,1095172,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Denmark,2018,1116063,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Denmark,2019,1136063,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Denmark,2020,1155991,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Denmark,2021,1176272,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Denmark,2022,1195216,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Denmark,2023,1213329,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area - 19 countries  (2015-2022),2014,65106384,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area - 19 countries  (2015-2022),2015,66367625,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area - 19 countries  (2015-2022),2016,67449717,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area - 19 countries  (2015-2022),2017,68544555,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area - 19 countries  (2015-2022),2018,69578362,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area - 19 countries  (2015-2022),2019,70611517,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area - 19 countries  (2015-2022),2020,71763452,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area - 19 countries  (2015-2022),2021,72645521,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area - 19 countries  (2015-2022),2022,73572095,p,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area - 19 countries  (2015-2022),2023,74690468,p,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area – 20 countries (from 2023),2014,65887000,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area – 20 countries (from 2023),2015,67160175,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area – 20 countries (from 2023),2016,68251676,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area – 20 countries (from 2023),2017,69355697,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area – 20 countries (from 2023),2018,70400978,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area – 20 countries (from 2023),2019,71447528,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area – 20 countries (from 2023),2020,72614948,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area – 20 countries (from 2023),2021,73507923,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area – 20 countries (from 2023),2022,74440641,p,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Euro area – 20 countries (from 2023),2023,75566171,p,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Estonia,2014,241783,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Estonia,2015,246649,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Estonia,2016,250325,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Estonia,2017,254474,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Estonia,2018,258382,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Estonia,2019,261848,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Estonia,2020,266288,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Estonia,2021,270641,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Estonia,2022,272146,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Estonia,2023,276453,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2015,96031984,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2016,97760650,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2017,99499326,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2018,101146622,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2019,102782952,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2015,96824534,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,98562609,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,100310468,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,101969238,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2019,103618963,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Free Trade Association,2015,2350382,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Free Trade Association,2016,2402424,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Free Trade Association,2017,2451734,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Free Trade Association,2018,2502438,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Free Trade Association,2019,2553742,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Free Trade Association,2020,2607176,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Free Trade Association,2021,2657052,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Free Trade Association,2022,2714698,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Free Trade Association,2023,2769171,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Greece,2014,2238527,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Greece,2015,2269073,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Greece,2016,2292853,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Greece,2017,2319741,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Greece,2018,2340162,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Greece,2019,2363273,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Greece,2020,2386200,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Greece,2021,2407856,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Greece,2022,2373153,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Greece,2023,2390550,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Spain,2014,8422676,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Spain,2015,8564614,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Spain,2016,8664203,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Spain,2017,8784299,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Spain,2018,8918454,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Spain,2019,9056923,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Spain,2020,9211438,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Spain,2021,9311484,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Spain,2022,9481808,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Spain,2023,9687776,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 27 countries (2007-2013),2015,95147167,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 27 countries (2007-2013),2016,96853278,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 27 countries (2007-2013),2017,98570651,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 27 countries (2007-2013),2018,100194549,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 27 countries (2007-2013),2019,101806511,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 27 countries (from 2020),2014,82710938,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 27 countries (from 2020),2015,84430755,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 27 countries (from 2020),2016,85942645,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 27 countries (from 2020),2017,87480121,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 27 countries (from 2020),2018,88925098,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 27 countries (from 2020),2019,90370144,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 27 countries (from 2020),2020,91965982,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 27 countries (from 2020),2021,93106467,bep,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 27 countries (from 2020),2022,94251606,ep,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 27 countries (from 2020),2023,95686622,ep,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 28 countries (2013-2020),2015,95939717,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 28 countries (2013-2020),2016,97655237,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 28 countries (2013-2020),2017,99381793,be,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 28 countries (2013-2020),2018,101017165,e,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,European Union - 28 countries (2013-2020),2019,102642522,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Finland,2014,1056547,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Finland,2015,1091388,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Finland,2016,1123103,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Finland,2017,1149975,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Finland,2018,1179318,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Finland,2019,1204837,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Finland,2020,1231274,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Finland,2021,1255938,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Finland,2022,1279036,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Finland,2023,1294511,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,France,2014,11885399,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,France,2015,12234257,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,France,2016,12566755,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,France,2017,12887787,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,France,2018,13173519,p,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,France,2019,13464725,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,France,2020,13746836,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,France,2021,13970121,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,France,2022,14218050,p,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,France,2023,14454222,p,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Georgia,2014,626899,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Georgia,2015,519100,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Georgia,2016,534500,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Georgia,2017,537400,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Georgia,2018,546213,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Georgia,2019,552685,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Georgia,2020,561711,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Georgia,2021,568533,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Georgia,2022,570309,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Georgia,2023,581101,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Croatia,2014,780616,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Croatia,2015,792550,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Croatia,2016,801959,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Croatia,2017,811142,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Croatia,2018,822616,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Croatia,2019,836011,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Croatia,2020,851496,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Croatia,2021,862402,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Croatia,2022,868546,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Croatia,2023,875703,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Hungary,2014,1723326,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Hungary,2015,1751399,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Hungary,2016,1779137,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Hungary,2017,1808510,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Hungary,2018,1829762,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Hungary,2019,1865464,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Hungary,2020,1915422,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Hungary,2021,1949984,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Hungary,2022,1963837,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Hungary,2023,1971532,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ireland,2014,584240,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ireland,2015,604861,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ireland,2016,624519,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ireland,2017,647802,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ireland,2018,671190,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ireland,2019,695726,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ireland,2020,721396,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ireland,2021,744177,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ireland,2022,773228,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Ireland,2023,800515,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Iceland,2014,43042,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Iceland,2015,44541,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Iceland,2016,46073,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Iceland,2017,47441,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Iceland,2018,48983,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Iceland,2019,50739,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Iceland,2020,52473,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Iceland,2021,54359,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Iceland,2022,56367,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Iceland,2023,58292,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Italy,2014,12979066,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Italy,2015,13181761,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Italy,2016,13321182,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Italy,2017,13461945,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Italy,2018,13565148,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Italy,2019,13693215,b,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Italy,2020,13859090,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Italy,2021,13941531,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Italy,2022,14051404,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Italy,2023,14181297,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Liechtenstein,2014,5771,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Liechtenstein,2015,5974,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Liechtenstein,2016,6199,,
ESTAT:DEMO_PJANBROAD(1.0),04/11/24 23:00:00,Annual,Number,65 years or over,Total,Liechtenstein,2017,6412,,
